,market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count,exchange,asset,base_pair
12,binance.us-btc-usd-spot,2023-03-09 00:00:00+00:00,21702.13,20371.48,21824.95,20100.0,21055.14915299022,8039.236437,169267322.25718865,171329,binance.us,btc,usd
13,binance.us-btc-usd-spot,2023-03-10 00:00:00+00:00,20375.76,20223.08,20375.77,19570.0,19967.69255687614,14782.691038,295176229.81007224,331098,binance.us,btc,usd
14,binance.us-btc-usd-spot,2023-03-11 00:00:00+00:00,20223.08,20610.16,20900.0,19900.0,20412.52377821555,6903.63815,140920677.893071,183999,binance.us,btc,usd
15,binance.us-btc-usd-spot,2023-03-12 00:00:00+00:00,20612.3,22182.5,22442.63,20439.99,21156.56958198419,8707.67771,184224589.3691077,240772,binance.us,btc,usd
16,binance.us-btc-usd-spot,2023-03-13 00:00:00+00:00,22187.99,24175.17,24577.92,21875.0,23077.30702361101,11415.102158,263429817.2060506,404346,binance.us,btc,usd
17,binance.us-btc-usd-spot,2023-03-14 00:00:00+00:00,24173.52,24735.61,26476.04,24000.0,25007.4587739976,16760.848377,419146224.80505216,441043,binance.us,btc,usd
18,binance.us-btc-usd-spot,2023-03-15 00:00:00+00:00,24728.42,24376.62,25305.59,23930.0,24617.22836494194,17124.91528,421567950.1780436,496717,binance.us,btc,usd
19,binance.us-btc-usd-spot,2023-03-16 00:00:00+00:00,24375.82,25042.03,25207.85,24209.97,24746.87803695531,13895.72562,343875827.1531352,443018,binance.us,btc,usd
20,binance.us-btc-usd-spot,2023-03-17 00:00:00+00:00,25032.72,27450.0,27830.0,24926.28,26417.4205104516,13959.865541,368783638.26595986,417989,binance.us,btc,usd
21,binance.us-btc-usd-spot,2023-03-18 00:00:00+00:00,27450.01,26983.83,27773.28,26657.61,27351.50823883677,7713.01703,210962648.8423333,273385,binance.us,btc,usd
22,binance.us-btc-usd-spot,2023-03-19 00:00:00+00:00,26981.38,28058.59,28464.43,26905.0,27836.25536870105,8984.501487,250094877.75260633,324209,binance.us,btc,usd
23,binance.us-btc-usd-spot,2023-03-20 00:00:00+00:00,28053.81,27817.21,28560.8,27223.53,27931.51348914103,15274.381928,426636604.860224,521216,binance.us,btc,usd
24,binance.us-btc-usd-spot,2023-03-21 00:00:00+00:00,27818.34,28194.93,28500.0,27406.01,28059.57079883142,9745.98873,273468260.7740481,347308,binance.us,btc,usd
25,binance.us-btc-usd-spot,2023-03-22 00:00:00+00:00,28194.95,27326.57,28900.0,26685.0,27984.08272790193,17088.139837,478195918.86456454,842204,binance.us,btc,usd
26,binance.us-btc-usd-spot,2023-03-23 00:00:00+00:00,27320.17,28351.32,28772.68,27194.7,27974.29524706426,15193.68794,425032712.3253196,781137,binance.us,btc,usd
27,binance.us-btc-usd-spot,2023-03-24 00:00:00+00:00,28359.55,27503.77,28437.21,27084.27,27921.56574992292,11981.42968,334540276.58819795,539515,binance.us,btc,usd
28,binance.us-btc-usd-spot,2023-03-25 00:00:00+00:00,27503.76,27495.84,27850.0,27180.0,27505.31610647229,6982.90057,192066887.51791552,297379,binance.us,btc,usd
29,binance.us-btc-usd-spot,2023-03-26 00:00:00+00:00,27490.46,27996.22,28238.07,27439.0,27806.45076868981,8160.38108,226911234.75476775,376237,binance.us,btc,usd
30,binance.us-btc-usd-spot,2023-03-27 00:00:00+00:00,27996.62,27158.96,28052.01,26540.0,27435.3630459813,12617.74529,346172422.8528706,536938,binance.us,btc,usd
31,binance.us-btc-usd-spot,2023-03-28 00:00:00+00:00,27159.65,27284.81,27526.67,26674.02,27068.43074817323,10181.368,275593654.629667,526389,binance.us,btc,usd
32,binance.us-btc-usd-spot,2023-03-29 00:00:00+00:00,27288.3,28357.83,28655.51,27257.8,28152.10150993778,13493.1492,379860505.9671358,641812,binance.us,btc,usd
33,binance.us-btc-usd-spot,2023-03-30 00:00:00+00:00,28359.6,28051.17,29189.54,27719.21,28419.01978886095,17109.166429,486225739.3166664,650048,binance.us,btc,usd
34,binance.us-btc-usd-spot,2023-03-31 00:00:00+00:00,28045.74,28475.58,28661.2,27529.53,28207.62966569486,11268.5811,317859962.5266484,291840,binance.us,btc,usd
35,binance.us-btc-usd-spot,2023-04-01 00:00:00+00:00,28477.43,28471.96,28824.8,28257.82,28485.92729499424,4540.21476,129332227.55701968,129659,binance.us,btc,usd
36,binance.us-btc-usd-spot,2023-04-02 00:00:00+00:00,28468.2,28196.51,28541.5,27871.91,28199.19589693107,5567.55416,157000550.4246135,138652,binance.us,btc,usd
37,binance.us-btc-usd-spot,2023-04-03 00:00:00+00:00,28197.63,27814.57,28522.0,27300.0,28032.16540135897,14347.0715,402179481.3131233,280977,binance.us,btc,usd
38,binance.us-btc-usd-spot,2023-04-04 00:00:00+00:00,27811.05,28184.21,28439.07,27657.76,28097.84649170749,9778.62122,274758197.9401134,178587,binance.us,btc,usd
39,binance.us-btc-usd-spot,2023-04-05 00:00:00+00:00,28180.01,28188.4,28786.01,27861.98,28343.25834397169,9870.96557,279775327.2549598,185998,binance.us,btc,usd
40,binance.us-btc-usd-spot,2023-04-06 00:00:00+00:00,28182.46,28048.32,28201.1,27724.33,28003.80039342603,7290.39769,204158841.69945416,133611,binance.us,btc,usd
41,binance.us-btc-usd-spot,2023-04-07 00:00:00+00:00,28050.11,27928.8,28119.47,27782.43,27940.16811119672,4221.13975,117939354.23585488,96462,binance.us,btc,usd
42,binance.us-btc-usd-spot,2023-04-08 00:00:00+00:00,27928.74,27962.05,28180.0,27879.29,28008.75451085728,2361.39118,66139625.8647236,54821,binance.us,btc,usd
43,binance.us-btc-usd-spot,2023-04-09 00:00:00+00:00,27957.73,28347.32,28551.55,27817.06,28123.35110395905,4254.47229,119650017.9737347,79171,binance.us,btc,usd
44,binance.us-btc-usd-spot,2023-04-10 00:00:00+00:00,28347.05,29658.09,29779.91,28179.0,28925.11179752325,8592.910093,248550885.10609087,143528,binance.us,btc,usd
45,binance.us-btc-usd-spot,2023-04-11 00:00:00+00:00,29654.01,30228.46,30566.97,29607.04,30118.63993207856,10300.794135,310245909.5665316,166233,binance.us,btc,usd
46,binance.us-btc-usd-spot,2023-04-12 00:00:00+00:00,30225.91,29913.16,30500.0,29698.05,30065.28158963643,7360.14041,221284693.96591207,167084,binance.us,btc,usd
47,binance.us-btc-usd-spot,2023-04-13 00:00:00+00:00,29912.17,30407.21,30622.97,29879.49,30272.59772765774,7483.772843,226553244.7613085,172377,binance.us,btc,usd
48,binance.us-btc-usd-spot,2023-04-14 00:00:00+00:00,30412.05,30495.98,31049.99,29989.96,30577.7757176804,10587.377685,323738460.29030436,218605,binance.us,btc,usd
49,binance.us-btc-usd-spot,2023-04-15 00:00:00+00:00,30497.53,30326.54,30624.17,30237.62,30394.25629097984,3991.00848,121303734.60059388,104733,binance.us,btc,usd
50,binance.us-btc-usd-spot,2023-04-16 00:00:00+00:00,30327.15,30330.24,30571.93,30157.85,30345.02786879627,4357.06805,132215351.4034918,97021,binance.us,btc,usd
51,binance.us-btc-usd-spot,2023-04-17 00:00:00+00:00,30330.97,29454.28,30350.0,29261.37,29661.56090363961,7022.15169,208287980.0275308,128837,binance.us,btc,usd
52,binance.us-btc-usd-spot,2023-04-18 00:00:00+00:00,29454.65,30401.03,30498.99,29118.04,30037.7661508252,8424.33274,253048136.82086048,142791,binance.us,btc,usd
53,binance.us-btc-usd-spot,2023-04-19 00:00:00+00:00,30401.24,28836.52,30432.35,28619.92,29433.78089502763,9969.73151,293446892.84759295,183319,binance.us,btc,usd
54,binance.us-btc-usd-spot,2023-04-20 00:00:00+00:00,28840.85,28264.7,29102.49,27996.98,28568.34715533919,8509.72609,243108809.1359672,160152,binance.us,btc,usd
55,binance.us-btc-usd-spot,2023-04-21 00:00:00+00:00,28267.53,27280.29,28379.73,27156.84,27941.18531721943,7653.16209,213838420.2194084,143335,binance.us,btc,usd
56,binance.us-btc-usd-spot,2023-04-22 00:00:00+00:00,27284.4,27834.15,27925.21,27170.85,27525.61349204551,3148.00599,86650796.1513841,72842,binance.us,btc,usd
57,binance.us-btc-usd-spot,2023-04-23 00:00:00+00:00,27834.15,27607.14,27834.15,27350.11,27573.73709645656,5495.28834,151525635.9563832,108030,binance.us,btc,usd
58,binance.us-btc-usd-spot,2023-04-24 00:00:00+00:00,27611.02,27542.36,28014.46,26975.61,27488.47208785035,8276.77509,227515901.03888008,141094,binance.us,btc,usd
59,binance.us-btc-usd-spot,2023-04-25 00:00:00+00:00,27542.35,28322.46,28440.0,27209.76,27675.57203404187,7045.03353,194975332.9417553,137616,binance.us,btc,usd
60,binance.us-btc-usd-spot,2023-04-26 00:00:00+00:00,28323.29,28444.49,30046.27,27261.01,28805.85025416948,14926.86784,429981119.76281834,268095,binance.us,btc,usd
61,binance.us-btc-usd-spot,2023-04-27 00:00:00+00:00,28446.28,29495.47,29912.28,28403.75,29198.71008726623,15799.75501,461332465.9868222,256375,binance.us,btc,usd
62,binance.us-btc-usd-spot,2023-04-28 00:00:00+00:00,29489.16,29352.88,29619.56,28922.03,29333.16815322542,6168.33408,180936780.79391095,113316,binance.us,btc,usd
63,binance.us-btc-usd-spot,2023-04-29 00:00:00+00:00,29350.16,29266.0,29489.0,29082.47,29325.06358126839,2052.1417,60179185.8302722,52074,binance.us,btc,usd
64,binance.us-btc-usd-spot,2023-04-30 00:00:00+00:00,29267.38,29268.64,29985.57,29125.38,29511.66997855621,4138.82206,122143550.7346882,91705,binance.us,btc,usd
65,binance.us-btc-usd-spot,2023-05-01 00:00:00+00:00,29260.73,28109.33,29367.31,27690.27,28366.59625713481,8073.14278,229007581.7664629,168078,binance.us,btc,usd
66,binance.us-btc-usd-spot,2023-05-02 00:00:00+00:00,28111.27,28753.93,28933.38,27935.07,28438.43825762908,5695.35118,161966892.88794488,164938,binance.us,btc,usd
67,binance.us-btc-usd-spot,2023-05-03 00:00:00+00:00,28750.89,29071.82,29301.54,28166.26,28620.68498389071,8727.28268,249780808.34964547,206289,binance.us,btc,usd
68,binance.us-btc-usd-spot,2023-05-04 00:00:00+00:00,29068.97,28920.07,29417.14,28700.0,29031.74866285551,5967.83858,173256789.7150525,133277,binance.us,btc,usd
69,binance.us-btc-usd-spot,2023-05-05 00:00:00+00:00,28921.19,29604.6,29756.61,28820.0,29372.94346874281,6166.02705,181114363.96638897,145058,binance.us,btc,usd
70,binance.us-btc-usd-spot,2023-05-06 00:00:00+00:00,29603.12,29133.08,29912.14,28500.0,29221.59547759501,4601.95346,134476422.4148387,99751,binance.us,btc,usd
71,binance.us-btc-usd-spot,2023-05-07 00:00:00+00:00,29133.78,28962.6,29389.88,28900.0,29159.9556435214,3533.91519,103048810.1883665,91908,binance.us,btc,usd
72,binance.us-btc-usd-spot,2023-05-08 00:00:00+00:00,28961.22,28164.57,29247.39,27669.4,28395.80795789294,7604.44133,215934255.633744,152484,binance.us,btc,usd
73,binance.us-btc-usd-spot,2023-05-09 00:00:00+00:00,28158.93,27850.65,28514.04,27660.17,28107.91718303003,3674.35422,103278444.1168769,89170,binance.us,btc,usd
74,binance.us-btc-usd-spot,2023-05-10 00:00:00+00:00,27853.73,27700.37,28356.27,26900.0,27804.2608718532,3475.21213,96625704.6475486,102441,binance.us,btc,usd
75,binance.us-btc-usd-spot,2023-05-11 00:00:00+00:00,27707.21,27009.09,27719.56,26747.6,27242.34023446132,2447.12525,66665418.6568412,75920,binance.us,btc,usd
76,binance.us-btc-usd-spot,2023-05-12 00:00:00+00:00,27009.58,26809.6,27125.0,25873.0,26516.84301284198,3512.36041,93136709.59649129,118160,binance.us,btc,usd
77,binance.us-btc-usd-spot,2023-05-13 00:00:00+00:00,26812.27,26800.94,27065.0,26708.19,26852.75943473636,1571.21835,42191548.3719934,65316,binance.us,btc,usd
78,binance.us-btc-usd-spot,2023-05-14 00:00:00+00:00,26808.99,26944.37,27200.0,26603.85,26914.54382956535,1366.04526,36766485.02344,56755,binance.us,btc,usd
79,binance.us-btc-usd-spot,2023-05-15 00:00:00+00:00,26941.97,27183.05,27652.0,26766.46,27317.34465124194,2787.44208,76145515.9947347,89751,binance.us,btc,usd
80,binance.us-btc-usd-spot,2023-05-16 00:00:00+00:00,27177.89,27041.09,27322.03,26866.0,27063.36576181622,2531.41453,68508597.3201661,86842,binance.us,btc,usd
81,binance.us-btc-usd-spot,2023-05-17 00:00:00+00:00,27041.09,27394.93,27474.19,26555.0,27029.68319449801,2591.42209,70045318.11592391,82529,binance.us,btc,usd
82,binance.us-btc-usd-spot,2023-05-18 00:00:00+00:00,27394.93,26823.12,27469.02,26405.7,27056.79957805912,2842.44347,76907423.27975291,92739,binance.us,btc,usd
83,binance.us-btc-usd-spot,2023-05-19 00:00:00+00:00,26827.06,26881.07,27171.14,26633.6,26885.98448567174,1877.94433,50490382.1213352,71412,binance.us,btc,usd
84,binance.us-btc-usd-spot,2023-05-20 00:00:00+00:00,26878.13,27119.26,27156.0,26830.07,26977.5285486178,880.49261,23753514.523122,35179,binance.us,btc,usd
85,binance.us-btc-usd-spot,2023-05-21 00:00:00+00:00,27113.87,26772.21,27289.82,26706.22,26970.68732105309,1451.48442,39147532.4432001,47579,binance.us,btc,usd
86,binance.us-btc-usd-spot,2023-05-22 00:00:00+00:00,26768.54,26860.66,27100.0,26556.7,26801.09577115141,2277.5766,61041548.5827334,81186,binance.us,btc,usd
87,binance.us-btc-usd-spot,2023-05-23 00:00:00+00:00,26860.66,27232.66,27474.78,26800.0,27223.99018752248,2143.28705,58348825.618244,96453,binance.us,btc,usd
88,binance.us-btc-usd-spot,2023-05-24 00:00:00+00:00,27232.66,26340.85,27238.49,26184.13,26591.98677761986,2814.35712,74839347.3225403,85769,binance.us,btc,usd
89,binance.us-btc-usd-spot,2023-05-25 00:00:00+00:00,26342.65,26491.53,26635.9,25919.52,26328.91529105174,2144.22579,56455139.1897985,70892,binance.us,btc,usd
90,binance.us-btc-usd-spot,2023-05-26 00:00:00+00:00,26497.15,26738.48,26955.81,26350.0,26637.56057301493,1628.94395,43391093.1381712,61772,binance.us,btc,usd
91,binance.us-btc-usd-spot,2023-05-27 00:00:00+00:00,26739.22,26885.33,26927.48,26578.78,26757.67244719509,815.85363,21830344.1963951,31080,binance.us,btc,usd
92,binance.us-btc-usd-spot,2023-05-28 00:00:00+00:00,26890.1,28077.68,28281.19,26803.33,27484.41579964855,1965.13494,54010585.7933774,76804,binance.us,btc,usd
93,binance.us-btc-usd-spot,2023-05-29 00:00:00+00:00,28083.7,27748.47,28448.97,27536.59,27912.72453495165,1899.55324,53021706.3275949,64929,binance.us,btc,usd
94,binance.us-btc-usd-spot,2023-05-30 00:00:00+00:00,27747.14,27709.96,28071.05,27574.21,27804.50454618129,1737.48133,48309807.53889009,63100,binance.us,btc,usd
95,binance.us-btc-usd-spot,2023-05-31 00:00:00+00:00,27713.27,27223.43,27845.86,26855.0,27204.33846661852,2172.87605,59111655.5102091,104433,binance.us,btc,usd
96,binance.us-btc-usd-spot,2023-06-01 00:00:00+00:00,27223.33,26834.66,27350.0,26645.16,26922.04783186426,2390.55642,64358674.2840102,100563,binance.us,btc,usd
97,binance.us-btc-usd-spot,2023-06-02 00:00:00+00:00,26835.0,27252.05,27306.82,26530.25,27026.04636218185,2303.85444,62264076.907158494,100733,binance.us,btc,usd
98,binance.us-btc-usd-spot,2023-06-03 00:00:00+00:00,27246.7,27091.73,27340.34,26940.0,27164.39929970035,937.96491,25479253.344347496,50329,binance.us,btc,usd
99,binance.us-btc-usd-spot,2023-06-04 00:00:00+00:00,27092.48,27134.55,27471.04,26966.56,27204.32610381131,1298.39623,35321994.4528792,71457,binance.us,btc,usd
100,binance.us-btc-usd-spot,2023-06-05 00:00:00+00:00,27133.52,25792.71,27153.02,25439.54,26243.27479364758,3855.17692,101172467.28968789,167370,binance.us,btc,usd
101,binance.us-btc-usd-spot,2023-06-06 00:00:00+00:00,25793.69,27517.5,27586.2,25417.43,26379.99416540841,3739.42026,98645884.64081,189780,binance.us,btc,usd
102,binance.us-btc-usd-spot,2023-06-07 00:00:00+00:00,27522.58,27489.34,28800.0,26911.74,27646.47215834111,2374.40374,65643886.890571,120610,binance.us,btc,usd
103,binance.us-btc-usd-spot,2023-06-08 00:00:00+00:00,27495.33,26578.69,27495.33,26402.3,26713.63273405089,784.3899,20953903.7088989,46785,binance.us,btc,usd
104,binance.us-btc-usd-spot,2023-06-09 00:00:00+00:00,26589.7,26482.9,26750.0,26297.97,26520.68809699447,1199.65815,31815759.6191674,74067,binance.us,btc,usd
105,binance.us-btc-usd-spot,2023-06-10 00:00:00+00:00,26492.95,25934.99,26530.88,25585.01,25934.22667390277,987.27198,25604135.3181128,64765,binance.us,btc,usd
106,binance.us-btc-usd-spot,2023-06-11 00:00:00+00:00,25935.0,26052.98,26370.88,25800.0,25953.1523700122,615.56468,15975843.9336378,40230,binance.us,btc,usd
107,binance.us-btc-usd-spot,2023-06-12 00:00:00+00:00,26066.02,26115.72,26222.41,25888.87,26042.78474694902,670.28826,17456172.873587,54351,binance.us,btc,usd
108,binance.us-btc-usd-spot,2023-06-13 00:00:00+00:00,26126.27,26226.3,27293.76,26095.0,26320.18448489525,581.28963,15299650.3007565,50917,binance.us,btc,usd
109,binance.us-btc-usd-spot,2023-06-14 00:00:00+00:00,26226.32,25533.54,26448.0,25297.0,26062.94031794595,450.46022,11740317.8294688,35314,binance.us,btc,usd
110,binance.us-btc-usd-spot,2023-06-15 00:00:00+00:00,25542.47,25984.0,26110.01,25200.0,25635.78463032748,282.22222,7234988.049812899,31156,binance.us,btc,usd
111,binance.us-btc-usd-spot,2023-06-16 00:00:00+00:00,26003.87,26561.03,26643.4,25730.68,26207.790578486,290.04695,7601489.7235286,30222,binance.us,btc,usd
112,binance.us-btc-usd-spot,2023-06-17 00:00:00+00:00,26564.95,26604.98,26790.6,26274.7,26525.60011145957,148.97599,3951677.5369488,34835,binance.us,btc,usd
113,binance.us-btc-usd-spot,2023-06-18 00:00:00+00:00,26604.97,26476.24,26789.0,26444.53,26594.47515595167,145.14529,3860062.8089084,42262,binance.us,btc,usd
114,binance.us-btc-usd-spot,2023-06-19 00:00:00+00:00,26484.1,26846.92,26992.9,26400.0,26688.46000269684,209.94964,5603232.5697206,29710,binance.us,btc,usd
115,binance.us-btc-usd-spot,2023-06-20 00:00:00+00:00,26849.72,28425.0,28622.4,26754.04,27612.96123628524,414.8486,11455198.3107272,42831,binance.us,btc,usd
116,binance.us-btc-usd-spot,2023-06-21 00:00:00+00:00,28447.24,29521.44,30422.43,28333.23,29239.16590497969,498.84075,14585687.4494145,52574,binance.us,btc,usd
117,binance.us-btc-usd-spot,2023-06-22 00:00:00+00:00,29521.43,28850.0,29875.0,28830.0,29374.65089560467,252.02314,7403091.755114099,40399,binance.us,btc,usd
118,binance.us-btc-usd-spot,2023-06-23 00:00:00+00:00,28850.01,29844.56,29971.49,28780.01,29472.88265241896,211.02575,6219537.1663887,39997,binance.us,btc,usd
119,binance.us-btc-usd-spot,2023-06-24 00:00:00+00:00,29847.87,29539.29,29919.0,29375.82,29660.6667571097,122.13028,3622465.5360325,23978,binance.us,btc,usd
120,binance.us-btc-usd-spot,2023-06-25 00:00:00+00:00,29540.0,29406.96,29592.0,29297.31,29440.91386119022,95.31864,2806267.8696058,20395,binance.us,btc,usd
121,binance.us-btc-usd-spot,2023-06-26 00:00:00+00:00,29407.04,29294.97,29685.0,29100.0,29376.71980285639,120.15353,3529716.5841341,26086,binance.us,btc,usd
122,binance.us-btc-usd-spot,2023-06-27 00:00:00+00:00,29288.01,29334.99,29600.0,29183.0,29358.87738966203,111.53096,3274423.7797913,17525,binance.us,btc,usd
123,binance.us-btc-usd-spot,2023-06-28 00:00:00+00:00,29316.0,29419.97,29500.0,29287.49,29388.57590291562,88.85714,2611384.803406,13365,binance.us,btc,usd
124,binance.us-btc-usd-spot,2023-06-29 00:00:00+00:00,29419.95,29300.66,29524.0,29200.0,29390.28022765198,95.90648,2818718.3228477,14997,binance.us,btc,usd
125,binance.us-btc-usd-spot,2023-06-30 00:00:00+00:00,29300.14,28899.31,29375.67,28875.0,29172.0849142874,128.46711,3747653.4416131,20031,binance.us,btc,usd
126,binance.us-btc-usd-spot,2023-07-01 00:00:00+00:00,28894.82,29134.4,29200.0,28800.0,29011.21510056835,51.11399,1482878.9585383,8407,binance.us,btc,usd
127,binance.us-btc-usd-spot,2023-07-02 00:00:00+00:00,29134.4,28895.28,29147.0,28850.0,28954.87588288336,48.39671,1401320.7311899,10901,binance.us,btc,usd
128,binance.us-btc-usd-spot,2023-07-03 00:00:00+00:00,28900.28,29112.85,29220.0,28850.0,29040.46376448544,69.36794,2014477.147987,15643,binance.us,btc,usd
129,binance.us-btc-usd-spot,2023-07-04 00:00:00+00:00,29118.0,28881.0,29160.0,28850.0,28940.50698957163,53.94807,1561284.4969089,9412,binance.us,btc,usd
130,binance.us-btc-usd-spot,2023-07-05 00:00:00+00:00,28880.0,28630.02,28958.8,28000.0,28681.91931604901,57.84318,1659053.4217437,13181,binance.us,btc,usd
131,binance.us-btc-usd-spot,2023-07-06 00:00:00+00:00,28630.02,28009.13,28801.06,28000.0,28367.57412255391,78.66791,2231617.7679914,21556,binance.us,btc,usd
132,binance.us-btc-usd-spot,2023-07-07 00:00:00+00:00,28009.13,27376.39,28400.0,27201.11,27976.77800357961,94.68617,2649013.9580992,20323,binance.us,btc,usd
133,binance.us-btc-usd-spot,2023-07-08 00:00:00+00:00,27369.87,27001.62,27586.5,26952.0,27117.6909185899,72.03345,1953380.8328997,11189,binance.us,btc,usd
134,binance.us-btc-usd-spot,2023-07-09 00:00:00+00:00,27001.1,27576.66,28040.26,26829.0,27554.93446455774,69.43223,1913200.5473781,14941,binance.us,btc,usd
135,binance.us-btc-usd-spot,2023-07-10 00:00:00+00:00,27575.17,27707.0,28100.0,27450.0,27714.77331872376,84.41495,2339541.2039614,17143,binance.us,btc,usd
136,binance.us-btc-usd-spot,2023-07-11 00:00:00+00:00,27707.0,26951.45,27797.05,26900.0,27266.78371907459,78.99207,2153859.688212,16702,binance.us,btc,usd
137,binance.us-btc-usd-spot,2023-07-12 00:00:00+00:00,26911.15,26777.0,27500.01,26777.0,27014.6919163814,83.33696,2251322.2996478,14151,binance.us,btc,usd
138,binance.us-btc-usd-spot,2023-07-13 00:00:00+00:00,26799.97,25937.06,27400.0,25450.0,26218.10074721839,129.77665,3402497.2843365,22873,binance.us,btc,usd
139,binance.us-btc-usd-spot,2023-07-14 00:00:00+00:00,25937.06,25073.21,26459.02,24900.0,25378.07437881703,44.12468,1119799.4109815,7575,binance.us,btc,usd
140,binance.us-btc-usd-spot,2023-07-15 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
141,binance.us-btc-usd-spot,2023-07-16 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
142,binance.us-btc-usd-spot,2023-07-17 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
143,binance.us-btc-usd-spot,2023-07-18 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
144,binance.us-btc-usd-spot,2023-07-19 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
145,binance.us-btc-usd-spot,2023-07-20 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
146,binance.us-btc-usd-spot,2023-07-21 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
147,binance.us-btc-usd-spot,2023-07-22 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
148,binance.us-btc-usd-spot,2023-07-23 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
149,binance.us-btc-usd-spot,2023-07-24 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
150,binance.us-btc-usd-spot,2023-07-25 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
151,binance.us-btc-usd-spot,2023-07-26 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
152,binance.us-btc-usd-spot,2023-07-27 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
153,binance.us-btc-usd-spot,2023-07-28 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
154,binance.us-btc-usd-spot,2023-07-29 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
155,binance.us-btc-usd-spot,2023-07-30 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
156,binance.us-btc-usd-spot,2023-07-31 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
157,binance.us-btc-usd-spot,2023-08-01 00:00:00+00:00,25073.21,25073.21,25073.21,25073.21,25050.729755498807,0.0,0.0,0,binance.us,btc,usd
