,market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count,exchange,asset
84,bitfinex-aave-usd-spot,2023-01-19 00:00:00+00:00,81.958,81.333,83.395,77.931,80.44497620032858,1037.97439447,83499.82545968961,845,bitfinex,aave
85,bitfinex-aave-usd-spot,2023-01-20 00:00:00+00:00,81.333,87.606,88.147,79.832,83.2891964667428,692.72286762,57696.33101820764,875,bitfinex,aave
86,bitfinex-aave-usd-spot,2023-01-21 00:00:00+00:00,87.606,84.503,89.011,84.46,86.474016186548,1110.29321999,96011.51387722977,939,bitfinex,aave
87,bitfinex-aave-usd-spot,2023-01-22 00:00:00+00:00,84.36,85.388,90.112,83.716,87.80061746244454,1708.64155785,150019.78380122315,1153,bitfinex,aave
88,bitfinex-aave-usd-spot,2023-01-23 00:00:00+00:00,85.27,86.541,89.729,84.921,86.94248575873944,833.05891718,72428.21304311304,957,bitfinex,aave
89,bitfinex-aave-usd-spot,2023-01-24 00:00:00+00:00,86.693,79.912,88.424,78.99,84.58668928896974,591.26494099,50013.14385098216,906,bitfinex,aave
90,bitfinex-aave-usd-spot,2023-01-25 00:00:00+00:00,79.912,85.726,87.325,78.268,81.5919880118357,431.1716176,35180.149454263,849,bitfinex,aave
91,bitfinex-aave-usd-spot,2023-01-26 00:00:00+00:00,86.01,89.02,90.205,85.207,86.9011886015593,1096.63296707,95298.70829803763,935,bitfinex,aave
92,bitfinex-aave-usd-spot,2023-01-27 00:00:00+00:00,89.02,87.327,89.605,85.055,87.26497151098279,690.90714545,60291.99236442869,791,bitfinex,aave
93,bitfinex-aave-usd-spot,2023-01-28 00:00:00+00:00,87.327,84.113,88.208,83.221,85.69017511950457,568.15083665,48684.944686831535,593,bitfinex,aave
94,bitfinex-aave-usd-spot,2023-01-29 00:00:00+00:00,84.113,87.836,88.548,83.586,87.12038488075578,391.93305395,34145.358507614015,656,bitfinex,aave
95,bitfinex-aave-usd-spot,2023-01-30 00:00:00+00:00,87.697,81.11,88.332,79.505,82.57831426668994,610.69477542,50430.1450856584,860,bitfinex,aave
96,bitfinex-aave-usd-spot,2023-01-31 00:00:00+00:00,81.226,83.071,83.494,80.296,81.96549444866342,627.77702282,51456.05407895116,746,bitfinex,aave
97,bitfinex-aave-usd-spot,2023-02-01 00:00:00+00:00,83.071,88.448,88.495,80.416,85.51672692075418,741.07549466,63374.35070450204,829,bitfinex,aave
98,bitfinex-aave-usd-spot,2023-02-02 00:00:00+00:00,88.496,88.09,93.266,87.747,90.5902453562322,2020.17936363,183008.54421483877,1288,bitfinex,aave
99,bitfinex-aave-usd-spot,2023-02-03 00:00:00+00:00,88.09,90.857,94.447,87.251,90.75333557311355,1208.00534536,109630.51448157098,1283,bitfinex,aave
100,bitfinex-aave-usd-spot,2023-02-04 00:00:00+00:00,90.857,89.023,91.866,88.276,90.22470422864158,548.10872356,49452.94746833927,559,bitfinex,aave
101,bitfinex-aave-usd-spot,2023-02-05 00:00:00+00:00,89.023,85.696,89.071,83.159,85.39492609294231,435.65563448,37202.78070839349,812,bitfinex,aave
102,bitfinex-aave-usd-spot,2023-02-06 00:00:00+00:00,85.696,84.121,87.972,83.342,86.27138858734092,391.3721822,33764.22161285179,712,bitfinex,aave
103,bitfinex-aave-usd-spot,2023-02-07 00:00:00+00:00,84.08,88.712,89.038,84.026,86.050642929736,688.42506179,59239.419175972725,744,bitfinex,aave
104,bitfinex-aave-usd-spot,2023-02-08 00:00:00+00:00,88.897,86.889,90.012,84.691,88.2287767301173,763.01209317,67319.62361067538,884,bitfinex,aave
105,bitfinex-aave-usd-spot,2023-02-09 00:00:00+00:00,86.889,77.757,89.926,75.638,83.14334124330802,2103.22119068,174868.8371668638,1968,bitfinex,aave
106,bitfinex-aave-usd-spot,2023-02-10 00:00:00+00:00,77.757,78.647,80.371,76.882,78.53968799650187,515.42922731,40481.65069720544,867,bitfinex,aave
107,bitfinex-aave-usd-spot,2023-02-11 00:00:00+00:00,78.647,79.435,79.435,77.762,78.66831086876385,255.9015768,20131.34479550925,459,bitfinex,aave
108,bitfinex-aave-usd-spot,2023-02-12 00:00:00+00:00,79.435,77.433,80.499,76.362,78.4142770004615,126.40792442,9912.18600052328,488,bitfinex,aave
109,bitfinex-aave-usd-spot,2023-02-13 00:00:00+00:00,77.433,82.267,83.905,73.72,80.13752408034789,2767.73650846,221799.55109477125,2073,bitfinex,aave
110,bitfinex-aave-usd-spot,2023-02-14 00:00:00+00:00,82.267,83.136,83.642,79.03,81.36601085341827,2493.96570534,202924.0406487474,1438,bitfinex,aave
111,bitfinex-aave-usd-spot,2023-02-15 00:00:00+00:00,83.136,89.518,89.518,82.288,85.458336811939,825.74160492,70566.50419288443,693,bitfinex,aave
112,bitfinex-aave-usd-spot,2023-02-16 00:00:00+00:00,89.518,84.27,90.445,83.92,88.16007203047648,1536.88595709,135491.97667968218,1008,bitfinex,aave
113,bitfinex-aave-usd-spot,2023-02-17 00:00:00+00:00,83.949,86.556,90.402,83.76,86.24168012615927,1039.61947782,89658.53045907717,908,bitfinex,aave
114,bitfinex-aave-usd-spot,2023-02-18 00:00:00+00:00,86.556,91.027,91.446,86.441,88.76739723172614,1034.26903743,91809.37049002384,783,bitfinex,aave
115,bitfinex-aave-usd-spot,2023-02-19 00:00:00+00:00,91.029,90.409,95.329,89.201,91.55906425435924,917.9338733,84045.16648672755,816,bitfinex,aave
116,bitfinex-aave-usd-spot,2023-02-20 00:00:00+00:00,90.409,91.98,92.929,87.275,89.50462611391055,1106.89976409,99072.64953045124,879,bitfinex,aave
117,bitfinex-aave-usd-spot,2023-02-21 00:00:00+00:00,92.187,87.82,92.78,86.048,88.94826867562706,321.67015339,28612.00322866389,734,bitfinex,aave
118,bitfinex-aave-usd-spot,2023-02-22 00:00:00+00:00,87.644,85.015,87.806,82.115,86.47399560320413,160.59047569,13886.90008873352,672,bitfinex,aave
119,bitfinex-aave-usd-spot,2023-02-23 00:00:00+00:00,85.015,85.708,90.516,84.079,86.44902695270375,315.4349037,27269.040491784806,607,bitfinex,aave
120,bitfinex-aave-usd-spot,2023-02-24 00:00:00+00:00,85.708,81.615,86.856,79.899,82.84388322037958,433.15515496,35884.25507381166,655,bitfinex,aave
121,bitfinex-aave-usd-spot,2023-02-25 00:00:00+00:00,81.615,80.084,83.403,77.345,79.4564542954091,281.84618518,22394.49853109008,506,bitfinex,aave
122,bitfinex-aave-usd-spot,2023-02-26 00:00:00+00:00,80.028,82.214,82.416,79.7,80.80065293669668,89.8274314,7258.115108746331,345,bitfinex,aave
123,bitfinex-aave-usd-spot,2023-02-27 00:00:00+00:00,82.214,80.175,83.594,79.517,82.29437949234904,288.49439141,23741.46692810882,483,bitfinex,aave
124,bitfinex-aave-usd-spot,2023-02-28 00:00:00+00:00,80.175,77.662,80.184,76.904,79.27197963900169,521.66715286,41353.587919853904,549,bitfinex,aave
125,bitfinex-aave-usd-spot,2023-03-01 00:00:00+00:00,77.662,82.875,83.084,77.173,81.58529068750558,485.78082103,39632.56949414767,518,bitfinex,aave
126,bitfinex-aave-usd-spot,2023-03-02 00:00:00+00:00,83.039,79.895,83.039,78.388,80.62971897274122,221.06990503,17824.804315899488,461,bitfinex,aave
127,bitfinex-aave-usd-spot,2023-03-03 00:00:00+00:00,79.895,76.845,79.895,73.053,75.82409931421175,613.42179148,46512.15483868121,582,bitfinex,aave
128,bitfinex-aave-usd-spot,2023-03-04 00:00:00+00:00,76.845,75.355,77.428,73.9,74.46780837462975,1602.1568166,119309.10680467563,727,bitfinex,aave
129,bitfinex-aave-usd-spot,2023-03-05 00:00:00+00:00,75.355,75.09,77.347,74.721,76.79718445535951,569.34988154,43724.467872264475,639,bitfinex,aave
130,bitfinex-aave-usd-spot,2023-03-06 00:00:00+00:00,74.991,76.676,77.461,74.286,76.40256625476518,222.97561466,17035.90917225764,393,bitfinex,aave
131,bitfinex-aave-usd-spot,2023-03-07 00:00:00+00:00,76.724,75.232,77.731,73.863,75.9640696736791,121.54478475,9233.03649722133,420,bitfinex,aave
132,bitstamp-aave-usd-spot,2023-01-01 00:00:00+00:00,51.98,52.06,52.18,51.58,51.95991071420557,67.20209456,3491.8148331452,14,bitstamp,aave
133,bitstamp-aave-usd-spot,2023-01-02 00:00:00+00:00,52.06,52.98,53.8,52.06,53.24183056369663,412.82611263,21979.617940916,24,bitstamp,aave
134,bitstamp-aave-usd-spot,2023-01-03 00:00:00+00:00,52.98,52.58,53.36,52.08,52.66257590334206,128.55551363,6770.064494333,42,bitstamp,aave
135,bitstamp-aave-usd-spot,2023-01-04 00:00:00+00:00,52.58,56.45,57.68,52.58,56.15515292516973,365.62204279,20531.5617256854,83,bitstamp,aave
136,bitstamp-aave-usd-spot,2023-01-05 00:00:00+00:00,56.45,55.58,56.45,55.01,55.72898201057333,88.32823352,4922.4425368618,16,bitstamp,aave
137,bitstamp-aave-usd-spot,2023-01-06 00:00:00+00:00,55.58,56.13,56.13,54.05,54.52473023205528,116.99379807,6379.0552785903,21,bitstamp,aave
138,bitstamp-aave-usd-spot,2023-01-07 00:00:00+00:00,56.13,56.38,56.72,55.89,56.54457161072502,89.2518383,5046.7069621432,11,bitstamp,aave
139,bitstamp-aave-usd-spot,2023-01-08 00:00:00+00:00,56.38,59.21,59.21,56.38,58.36623947567477,90.11448399,5259.6435527872,23,bitstamp,aave
140,bitstamp-aave-usd-spot,2023-01-09 00:00:00+00:00,59.21,61.29,62.8,59.1,61.12173253236305,528.77708269,32319.7714174214,69,bitstamp,aave
141,bitstamp-aave-usd-spot,2023-01-10 00:00:00+00:00,61.29,61.9,62.68,59.74,61.87891178884158,474.51896565,29362.717217588695,68,bitstamp,aave
142,bitstamp-aave-usd-spot,2023-01-11 00:00:00+00:00,61.9,63.7,64.08,60.22,62.39759695790427,406.87280832,25387.885506682,39,bitstamp,aave
143,bitstamp-aave-usd-spot,2023-01-12 00:00:00+00:00,63.7,67.78,68.12,63.7,66.56383687982188,2054.33604888,136744.4896539861,173,bitstamp,aave
144,bitstamp-aave-usd-spot,2023-01-13 00:00:00+00:00,67.73,71.01,75.1,67.11,71.3898333426557,2228.89652868,159120.551720489,188,bitstamp,aave
145,bitstamp-aave-usd-spot,2023-01-14 00:00:00+00:00,71.01,75.81,81.0,71.01,75.65306984875814,3228.17770506,244221.55340510787,335,bitstamp,aave
146,bitstamp-aave-usd-spot,2023-01-15 00:00:00+00:00,75.81,79.14,81.21,73.11,79.06977280331257,693.78590901,54857.4941995604,121,bitstamp,aave
147,bitstamp-aave-usd-spot,2023-01-16 00:00:00+00:00,79.14,80.03,82.18,76.61,78.93961278979754,597.49227275,47165.8086557811,120,bitstamp,aave
148,bitstamp-aave-usd-spot,2023-01-17 00:00:00+00:00,80.03,84.92,90.99,79.52,86.49367238230467,840.38251499,72687.7699273623,105,bitstamp,aave
149,bitstamp-aave-usd-spot,2023-01-18 00:00:00+00:00,84.92,81.69,89.76,77.88,83.55697340097653,1596.2756694,133379.9636486818,214,bitstamp,aave
150,bitstamp-aave-usd-spot,2023-01-19 00:00:00+00:00,81.69,80.66,82.39,77.94,80.83657860792385,425.89583464,34427.9621156637,44,bitstamp,aave
151,bitstamp-aave-usd-spot,2023-01-20 00:00:00+00:00,80.66,87.76,87.78,80.21,85.82678431956349,866.25927053,74348.2475766007,74,bitstamp,aave
152,bitstamp-aave-usd-spot,2023-01-21 00:00:00+00:00,87.87,87.03,88.3,84.93,86.98586284253135,453.7363332,39468.646446408304,75,bitstamp,aave
153,bitstamp-aave-usd-spot,2023-01-22 00:00:00+00:00,87.03,85.53,89.73,83.83,86.14093415141006,370.47707531,31913.241348885695,56,bitstamp,aave
154,bitstamp-aave-usd-spot,2023-01-23 00:00:00+00:00,85.53,86.08,89.01,85.36,86.24317878326718,301.35188696,25989.5446637662,46,bitstamp,aave
155,bitstamp-aave-usd-spot,2023-01-24 00:00:00+00:00,86.08,79.95,88.2,79.21,85.41359649447266,428.35816827,36587.6117397252,67,bitstamp,aave
156,bitstamp-aave-usd-spot,2023-01-25 00:00:00+00:00,79.95,84.79,87.2,79.11,81.90329502460403,1619.78597691,132665.8087435762,138,bitstamp,aave
157,bitstamp-aave-usd-spot,2023-01-26 00:00:00+00:00,84.79,88.52,90.56,84.79,87.56156263484414,1175.77459295,102952.6606650498,125,bitstamp,aave
158,bitstamp-aave-usd-spot,2023-01-27 00:00:00+00:00,88.52,87.06,89.42,85.32,86.78316273706005,668.46272376,58011.309339722495,83,bitstamp,aave
159,bitstamp-aave-usd-spot,2023-01-28 00:00:00+00:00,87.06,83.56,88.14,83.56,86.15801272580353,157.4801776,13568.1791457226,29,bitstamp,aave
160,bitstamp-aave-usd-spot,2023-01-29 00:00:00+00:00,83.56,88.02,88.34,83.56,86.93777452497608,133.97245963,11647.2674878694,25,bitstamp,aave
161,bitstamp-aave-usd-spot,2023-01-30 00:00:00+00:00,88.02,80.19,88.02,79.52,82.0391023181139,1087.37695894,89207.4295928382,130,bitstamp,aave
162,bitstamp-aave-usd-spot,2023-01-31 00:00:00+00:00,80.19,82.57,83.5,80.19,82.32727710805781,600.04781034,49400.30235994449,47,bitstamp,aave
163,bitstamp-aave-usd-spot,2023-02-01 00:00:00+00:00,82.57,88.3,88.3,80.46,85.98042772362189,355.59143127,30573.9033554495,70,bitstamp,aave
164,bitstamp-aave-usd-spot,2023-02-02 00:00:00+00:00,88.3,88.38,93.3,87.85,91.15607568423373,1928.06573472,175754.906038314,180,bitstamp,aave
165,bitstamp-aave-usd-spot,2023-02-03 00:00:00+00:00,88.38,89.52,94.12,87.49,89.80718515697863,1562.64306315,140336.57490658027,183,bitstamp,aave
166,bitstamp-aave-usd-spot,2023-02-04 00:00:00+00:00,89.52,89.16,91.36,88.9,89.90463709324325,610.3955944,54877.394397846496,48,bitstamp,aave
167,bitstamp-aave-usd-spot,2023-02-05 00:00:00+00:00,89.16,85.56,89.16,83.45,86.3449002177641,430.35411331,37158.8829720563,83,bitstamp,aave
168,bitstamp-aave-usd-spot,2023-02-06 00:00:00+00:00,85.56,84.31,87.41,84.25,85.99282510680354,478.59791478,41155.9867821574,47,bitstamp,aave
169,bitstamp-aave-usd-spot,2023-02-07 00:00:00+00:00,84.31,88.35,88.35,84.31,87.32784346302032,745.17348705,65074.3936298954,64,bitstamp,aave
