,market,time,price_open,price_close,price_high,price_low,vwap,volume,candle_usd_volume,candle_trades_count,exchange,asset,base_pair
30,binance.us-snx-usd-spot,2022-05-01 00:00:00+00:00,4.376,4.822,4.918,4.274,4.73711324505529,98544.7,466817.4036,871,binance.us,snx,usd
31,binance.us-snx-usd-spot,2022-05-02 00:00:00+00:00,4.83,4.73,4.895,4.393,4.613493908321569,56388.4,260147.5399,742,binance.us,snx,usd
32,binance.us-snx-usd-spot,2022-05-03 00:00:00+00:00,4.735,4.663,4.953,4.5,4.705107284979042,16962.3,79809.4413,319,binance.us,snx,usd
33,binance.us-snx-usd-spot,2022-05-04 00:00:00+00:00,4.649,5.064,5.083,4.608,4.92880325784078,23039.8,113558.6413,438,binance.us,snx,usd
34,binance.us-snx-usd-spot,2022-05-05 00:00:00+00:00,5.084,4.531,5.225,4.398,4.808322290676978,41406.1,199093.8736,653,binance.us,snx,usd
35,binance.us-snx-usd-spot,2022-05-06 00:00:00+00:00,4.531,4.617,4.758,4.319,4.537842621177217,32165.7,145962.8844,512,binance.us,snx,usd
36,binance.us-snx-usd-spot,2022-05-07 00:00:00+00:00,4.617,4.345,4.744,4.246,4.519036756282448,24616.2,111241.5126,370,binance.us,snx,usd
37,binance.us-snx-usd-spot,2022-05-08 00:00:00+00:00,4.326,4.21,4.381,4.174,4.276712203194873,17039.8,72874.3206,227,binance.us,snx,usd
38,binance.us-snx-usd-spot,2022-05-09 00:00:00+00:00,4.223,3.216,4.53,3.216,3.499149251758155,131615.2,460541.2286,1014,binance.us,snx,usd
39,binance.us-snx-usd-spot,2022-05-10 00:00:00+00:00,3.268,3.293,3.773,3.139,3.44372885543794,136026.7,468439.0719,1111,binance.us,snx,usd
40,binance.us-snx-usd-spot,2022-05-11 00:00:00+00:00,3.279,2.45,3.41,2.311,2.68136192430472,238012.2,638196.8506,2111,binance.us,snx,usd
41,binance.us-snx-usd-spot,2022-05-12 00:00:00+00:00,2.497,2.498,2.615,2.162,2.410609245734124,91599.0,220809.3963,1014,binance.us,snx,usd
42,binance.us-snx-usd-spot,2022-05-13 00:00:00+00:00,2.474,2.598,2.993,2.367,2.738106874996974,61959.3,169651.1853,553,binance.us,snx,usd
43,binance.us-snx-usd-spot,2022-05-14 00:00:00+00:00,2.619,2.768,2.768,2.418,2.607133248940228,60036.5,156523.1553,459,binance.us,snx,usd
44,binance.us-snx-usd-spot,2022-05-15 00:00:00+00:00,2.76,3.042,3.059,2.598,2.806252572949644,33735.6,94670.6143,435,binance.us,snx,usd
45,binance.us-snx-usd-spot,2022-05-16 00:00:00+00:00,3.042,2.686,3.099,2.668,2.870343316738831,78640.5,225725.2336,581,binance.us,snx,usd
46,binance.us-snx-usd-spot,2022-05-17 00:00:00+00:00,2.726,2.896,2.983,2.647,2.831558759773429,45301.4,128273.576,551,binance.us,snx,usd
47,binance.us-snx-usd-spot,2022-05-18 00:00:00+00:00,2.888,2.488,2.917,2.468,2.632117264517018,92877.2,244463.6816,485,binance.us,snx,usd
48,binance.us-snx-usd-spot,2022-05-19 00:00:00+00:00,2.501,2.691,2.728,2.359,2.620109953832684,100504.0,263331.5308,963,binance.us,snx,usd
49,binance.us-snx-usd-spot,2022-05-20 00:00:00+00:00,2.682,2.533,2.9,2.467,2.631127906608973,164409.8,432583.2129,1484,binance.us,snx,usd
50,binance.us-snx-usd-spot,2022-05-21 00:00:00+00:00,2.533,2.593,2.661,2.48,2.565634424085324,75767.3,194391.1931,855,binance.us,snx,usd
51,binance.us-snx-usd-spot,2022-05-22 00:00:00+00:00,2.596,2.725,2.806,2.573,2.695735227005073,80242.7,216313.0731,1035,binance.us,snx,usd
52,binance.us-snx-usd-spot,2022-05-23 00:00:00+00:00,2.727,2.593,2.905,2.554,2.797081493124136,129663.7,362679.9356,1615,binance.us,snx,usd
53,binance.us-snx-usd-spot,2022-05-24 00:00:00+00:00,2.589,2.623,2.788,2.48,2.609969538671007,188022.0,490731.6926,1937,binance.us,snx,usd
54,binance.us-snx-usd-spot,2022-05-25 00:00:00+00:00,2.625,2.542,2.743,2.523,2.600595683259261,132776.1,345296.9525,1465,binance.us,snx,usd
55,binance.us-snx-usd-spot,2022-05-26 00:00:00+00:00,2.552,2.38,2.669,2.34,2.495246338088315,171413.2,427718.1596,1657,binance.us,snx,usd
56,binance.us-snx-usd-spot,2022-05-27 00:00:00+00:00,2.399,2.444,2.504,2.312,2.405682247953898,150640.1,362392.2144,1547,binance.us,snx,usd
57,binance.us-snx-usd-spot,2022-05-28 00:00:00+00:00,2.463,2.483,2.539,2.389,2.459143043486613,156163.0,384027.1551,1680,binance.us,snx,usd
58,binance.us-snx-usd-spot,2022-05-29 00:00:00+00:00,2.485,2.594,2.652,2.426,2.507568267346051,89178.8,223621.929,1044,binance.us,snx,usd
59,binance.us-snx-usd-spot,2022-05-30 00:00:00+00:00,2.604,3.348,3.39,2.583,2.905617726253498,151005.4,438763.967,1460,binance.us,snx,usd
60,binance.us-snx-usd-spot,2022-05-31 00:00:00+00:00,3.35,3.12,3.439,3.011,3.201650762007921,60747.4,194491.9595,846,binance.us,snx,usd
61,binance.us-snx-usd-spot,2022-06-01 00:00:00+00:00,3.12,2.875,3.355,2.847,3.1087624440551,71230.8,221439.6359,699,binance.us,snx,usd
62,binance.us-snx-usd-spot,2022-06-02 00:00:00+00:00,2.875,3.024,3.116,2.768,2.890021692258958,68503.7,197977.179,589,binance.us,snx,usd
63,binance.us-snx-usd-spot,2022-06-03 00:00:00+00:00,3.024,2.732,3.024,2.665,2.788482496304856,89915.3,250727.2402,720,binance.us,snx,usd
64,binance.us-snx-usd-spot,2022-06-04 00:00:00+00:00,2.732,2.686,2.732,2.582,2.658031576665621,30908.9,82156.8322,358,binance.us,snx,usd
65,binance.us-snx-usd-spot,2022-06-05 00:00:00+00:00,2.686,2.595,2.755,2.556,2.649233495081492,38599.1,102258.0286,452,binance.us,snx,usd
66,binance.us-snx-usd-spot,2022-06-06 00:00:00+00:00,2.595,2.774,2.903,2.595,2.763335781760686,66913.7,184905.0215,531,binance.us,snx,usd
67,binance.us-snx-usd-spot,2022-06-07 00:00:00+00:00,2.779,2.721,2.794,2.51,2.643155003345038,92525.1,244558.181,670,binance.us,snx,usd
68,binance.us-snx-usd-spot,2022-06-08 00:00:00+00:00,2.723,2.63,2.784,2.563,2.680351147075048,33354.4,89401.5043,366,binance.us,snx,usd
69,binance.us-snx-usd-spot,2022-06-09 00:00:00+00:00,2.641,2.694,2.792,2.594,2.687662366442422,37905.0,101875.842,398,binance.us,snx,usd
70,binance.us-snx-usd-spot,2022-06-10 00:00:00+00:00,2.699,2.449,2.737,2.443,2.573357740860463,47981.1,123472.5351,381,binance.us,snx,usd
71,binance.us-snx-usd-spot,2022-06-11 00:00:00+00:00,2.449,2.304,2.528,2.278,2.394950040317304,23687.1,56729.4211,249,binance.us,snx,usd
72,binance.us-snx-usd-spot,2022-06-12 00:00:00+00:00,2.304,2.19,2.341,2.19,2.271700591148174,27928.7,63445.6443,313,binance.us,snx,usd
73,binance.us-snx-usd-spot,2022-06-13 00:00:00+00:00,2.19,1.89,2.255,1.754,1.960366761872882,31965.7,62664.4958,389,binance.us,snx,usd
74,binance.us-snx-usd-spot,2022-06-14 00:00:00+00:00,1.89,1.862,2.157,1.7,1.851667697426823,68040.4,125988.2108,521,binance.us,snx,usd
75,binance.us-snx-usd-spot,2022-06-15 00:00:00+00:00,1.862,1.956,1.983,1.631,1.769022632522573,18517.6,32758.0535,278,binance.us,snx,usd
76,binance.us-snx-usd-spot,2022-06-16 00:00:00+00:00,1.956,1.75,2.007,1.736,1.865751321717115,10743.6,20044.8859,164,binance.us,snx,usd
77,binance.us-snx-usd-spot,2022-06-17 00:00:00+00:00,1.75,1.72,1.795,1.711,1.743207659688619,9692.3,16895.6916,146,binance.us,snx,usd
78,binance.us-snx-usd-spot,2022-06-18 00:00:00+00:00,1.72,1.565,1.747,1.436,1.557360859787215,11561.0,18004.6489,165,binance.us,snx,usd
79,binance.us-snx-usd-spot,2022-06-19 00:00:00+00:00,1.565,2.066,2.216,1.502,2.004827917718542,195801.1,392547.5116,2188,binance.us,snx,usd
80,binance.us-snx-usd-spot,2022-06-20 00:00:00+00:00,2.066,3.252,3.373,1.966,2.86111787203562,1036865.1,2966593.2685,11919,binance.us,snx,usd
81,binance.us-snx-usd-spot,2022-06-21 00:00:00+00:00,3.255,3.119,3.39,2.87,3.086159917622298,822649.8,2538828.839,8410,binance.us,snx,usd
82,binance.us-snx-usd-spot,2022-06-22 00:00:00+00:00,3.121,2.96,3.627,2.959,3.327298876480247,795019.4,2645267.1564,8757,binance.us,snx,usd
83,binance.us-snx-usd-spot,2022-06-23 00:00:00+00:00,2.985,3.112,3.229,2.936,3.053719054219188,408432.9,1247239.3291,4331,binance.us,snx,usd
84,binance.us-snx-usd-spot,2022-06-24 00:00:00+00:00,3.112,3.028,3.331,2.957,3.052252105999472,266476.8,813354.374,3381,binance.us,snx,usd
85,binance.us-snx-usd-spot,2022-06-25 00:00:00+00:00,3.028,2.861,3.07,2.779,2.899036378345568,207909.4,602736.914,2767,binance.us,snx,usd
86,binance.us-snx-usd-spot,2022-06-26 00:00:00+00:00,2.861,2.661,2.982,2.656,2.846493705754087,159915.9,455199.6028,2299,binance.us,snx,usd
87,binance.us-snx-usd-spot,2022-06-27 00:00:00+00:00,2.661,2.432,2.797,2.402,2.54029643695223,249123.8,632848.3015,2665,binance.us,snx,usd
88,binance.us-snx-usd-spot,2022-06-28 00:00:00+00:00,2.432,2.487,2.75,2.29,2.442405745622044,294081.3,718265.8568,3326,binance.us,snx,usd
89,binance.us-snx-usd-spot,2022-06-29 00:00:00+00:00,2.483,2.367,2.716,2.367,2.583828743667909,274435.4,709094.0748,2860,binance.us,snx,usd
90,binance.us-snx-usd-spot,2022-06-30 00:00:00+00:00,2.367,2.286,2.401,2.052,2.202421208635567,182653.9,402280.8232,1900,binance.us,snx,usd
91,binance.us-snx-usd-spot,2022-07-01 00:00:00+00:00,2.286,2.208,2.33,2.16,2.212775807900319,104654.0,231575.8394,1279,binance.us,snx,usd
92,binance.us-snx-usd-spot,2022-07-02 00:00:00+00:00,2.208,2.605,2.649,2.203,2.455166102664728,323669.1,794661.4028,3537,binance.us,snx,usd
93,binance.us-snx-usd-spot,2022-07-03 00:00:00+00:00,2.605,2.595,2.835,2.568,2.669442025338953,373590.8,997278.9818000002,4015,binance.us,snx,usd
94,binance.us-snx-usd-spot,2022-07-04 00:00:00+00:00,2.595,2.84,2.95,2.49,2.77552454833027,251699.4,698597.8635,3065,binance.us,snx,usd
95,binance.us-snx-usd-spot,2022-07-05 00:00:00+00:00,2.84,2.651,2.84,2.531,2.658510048916509,193513.4,514457.3185,2128,binance.us,snx,usd
96,binance.us-snx-usd-spot,2022-07-06 00:00:00+00:00,2.651,2.613,2.787,2.557,2.635477483469292,155317.0,409334.4563,1948,binance.us,snx,usd
97,binance.us-snx-usd-spot,2022-07-07 00:00:00+00:00,2.613,2.666,2.848,2.587,2.69074685862097,192948.7,519176.1084,2303,binance.us,snx,usd
98,binance.us-snx-usd-spot,2022-07-08 00:00:00+00:00,2.666,2.501,2.732,2.482,2.582693127378273,159517.0,411983.4596,1923,binance.us,snx,usd
99,binance.us-snx-usd-spot,2022-07-09 00:00:00+00:00,2.503,2.603,2.677,2.503,2.565691799207229,103157.1,264669.3255,1323,binance.us,snx,usd
100,binance.us-snx-usd-spot,2022-07-10 00:00:00+00:00,2.603,2.446,2.649,2.388,2.487446419468482,127705.9,317661.5837,1579,binance.us,snx,usd
101,binance.us-snx-usd-spot,2022-07-11 00:00:00+00:00,2.446,2.312,2.492,2.279,2.383463166602034,120165.4,286409.8048,1672,binance.us,snx,usd
102,binance.us-snx-usd-spot,2022-07-12 00:00:00+00:00,2.312,2.32,2.494,2.311,2.402597912152997,130852.5,314385.9433,1686,binance.us,snx,usd
103,binance.us-snx-usd-spot,2022-07-13 00:00:00+00:00,2.319,2.521,2.557,2.221,2.381121346043146,123862.3,294931.1665,1452,binance.us,snx,usd
104,binance.us-snx-usd-spot,2022-07-14 00:00:00+00:00,2.521,2.705,2.792,2.514,2.652828886370359,170734.5,452929.4135,1991,binance.us,snx,usd
105,binance.us-snx-usd-spot,2022-07-15 00:00:00+00:00,2.705,2.551,2.749,2.521,2.63710534255296,90950.9,239847.1043,1087,binance.us,snx,usd
106,binance.us-snx-usd-spot,2022-07-16 00:00:00+00:00,2.55,2.803,2.945,2.537,2.731000985177667,201486.5,550259.83,1761,binance.us,snx,usd
107,binance.us-snx-usd-spot,2022-07-17 00:00:00+00:00,2.801,2.658,2.864,2.644,2.740160294381619,90807.3,248826.5579,1042,binance.us,snx,usd
108,binance.us-snx-usd-spot,2022-07-18 00:00:00+00:00,2.658,2.937,3.115,2.653,2.865119495884544,134104.2,384224.5579,1862,binance.us,snx,usd
109,binance.us-snx-usd-spot,2022-07-19 00:00:00+00:00,2.937,2.96,3.048,2.777,2.921436416589299,117943.5,344564.436,1596,binance.us,snx,usd
110,binance.us-snx-usd-spot,2022-07-20 00:00:00+00:00,2.979,2.857,3.198,2.804,3.018710942897708,197566.5,596396.1555,2410,binance.us,snx,usd
111,binance.us-snx-usd-spot,2022-07-21 00:00:00+00:00,2.857,3.292,3.355,2.776,3.065952660544501,184793.0,566566.59,2151,binance.us,snx,usd
112,binance.us-snx-usd-spot,2022-07-22 00:00:00+00:00,3.294,3.015,3.399,2.987,3.189241802451238,194652.7,620794.5278,2058,binance.us,snx,usd
113,binance.us-snx-usd-spot,2022-07-23 00:00:00+00:00,3.015,3.236,3.284,2.905,3.027597370369097,154135.7,466660.84,1914,binance.us,snx,usd
114,binance.us-snx-usd-spot,2022-07-24 00:00:00+00:00,3.242,3.428,3.527,3.194,3.359598402431309,165639.2,556481.1917,2188,binance.us,snx,usd
115,binance.us-snx-usd-spot,2022-07-25 00:00:00+00:00,3.419,2.974,3.467,2.972,3.26372298328137,226986.3,740820.4042,2675,binance.us,snx,usd
116,binance.us-snx-usd-spot,2022-07-26 00:00:00+00:00,2.971,2.973,3.069,2.81,2.931417732364149,186865.1,547779.6677,1818,binance.us,snx,usd
117,binance.us-snx-usd-spot,2022-07-27 00:00:00+00:00,2.973,3.761,3.773,2.876,3.100769484571647,221462.4,686703.8519,2711,binance.us,snx,usd
118,binance.us-snx-usd-spot,2022-07-28 00:00:00+00:00,3.756,4.13,4.434,3.61,3.985592520017098,409637.3,1632647.3588,5112,binance.us,snx,usd
119,binance.us-snx-usd-spot,2022-07-29 00:00:00+00:00,4.13,4.051,4.237,3.849,4.036612564141346,205620.1,830008.6791,2554,binance.us,snx,usd
120,binance.us-snx-usd-spot,2022-07-30 00:00:00+00:00,4.051,3.648,4.051,3.567,3.855977379420859,177228.0,683387.159,2118,binance.us,snx,usd
121,binance.us-snx-usd-spot,2022-07-31 00:00:00+00:00,3.648,3.562,3.832,3.52,3.710034476229317,109849.6,407545.8032,1493,binance.us,snx,usd
122,binance.us-snx-usd-spot,2022-08-01 00:00:00+00:00,3.562,3.621,3.791,3.419,3.601598644103845,150454.0,541874.9224,2086,binance.us,snx,usd
123,binance.us-snx-usd-spot,2022-08-02 00:00:00+00:00,3.621,3.805,4.131,3.325,3.690338304102836,246078.6,908113.2834,2544,binance.us,snx,usd
124,binance.us-snx-usd-spot,2022-08-03 00:00:00+00:00,3.805,3.706,4.037,3.67,3.82064879702836,148577.9,567663.9749,1972,binance.us,snx,usd
125,binance.us-snx-usd-spot,2022-08-04 00:00:00+00:00,3.716,3.768,3.97,3.651,3.769031222385558,96869.6,365104.5469,1235,binance.us,snx,usd
126,binance.us-snx-usd-spot,2022-08-05 00:00:00+00:00,3.768,4.072,4.198,3.768,3.956707131457994,153582.9,607682.5557,1783,binance.us,snx,usd
127,binance.us-snx-usd-spot,2022-08-06 00:00:00+00:00,4.072,4.272,4.398,4.007,4.204948790777015,133718.1,562277.7629,1560,binance.us,snx,usd
128,binance.us-snx-usd-spot,2022-08-07 00:00:00+00:00,4.283,4.083,4.289,4.051,4.141417065261578,95690.3,396293.4414,1074,binance.us,snx,usd
129,binance.us-snx-usd-spot,2022-08-08 00:00:00+00:00,4.083,4.095,4.304,4.02,4.131503374464702,74841.5,309207.9098,886,binance.us,snx,usd
130,binance.us-snx-usd-spot,2022-08-09 00:00:00+00:00,4.095,3.814,4.126,3.735,3.903766340559293,73646.5,287498.7278,848,binance.us,snx,usd
131,binance.us-snx-usd-spot,2022-08-10 00:00:00+00:00,3.806,4.203,4.214,3.714,3.966281554077593,125728.6,498675.027,1243,binance.us,snx,usd
132,binance.us-snx-usd-spot,2022-08-11 00:00:00+00:00,4.203,4.026,4.345,3.977,4.204249324833714,83831.2,352447.266,1045,binance.us,snx,usd
133,binance.us-snx-usd-spot,2022-08-12 00:00:00+00:00,4.026,4.156,4.159,3.89,4.022282047882029,68627.0,276037.1501,920,binance.us,snx,usd
134,binance.us-snx-usd-spot,2022-08-13 00:00:00+00:00,4.156,3.954,4.156,3.954,4.073131153521365,29605.0,120585.0478,403,binance.us,snx,usd
135,binance.us-snx-usd-spot,2022-08-14 00:00:00+00:00,3.954,3.818,4.126,3.794,3.978089782559832,47603.9,189372.5882,661,binance.us,snx,usd
136,binance.us-snx-usd-spot,2022-08-15 00:00:00+00:00,3.818,3.701,3.952,3.595,3.756316984231204,46756.9,175633.7376,722,binance.us,snx,usd
137,binance.us-snx-usd-spot,2022-08-16 00:00:00+00:00,3.701,3.69,3.79,3.612,3.684791289851369,42649.1,157153.0322,702,binance.us,snx,usd
138,binance.us-snx-usd-spot,2022-08-17 00:00:00+00:00,3.69,3.491,3.842,3.457,3.623387473138873,67616.3,245000.0544,897,binance.us,snx,usd
139,binance.us-snx-usd-spot,2022-08-18 00:00:00+00:00,3.491,3.244,3.578,3.244,3.44414834155219,34068.0,117335.2457,621,binance.us,snx,usd
140,binance.us-snx-usd-spot,2022-08-19 00:00:00+00:00,3.243,2.806,3.273,2.74,2.994995904203642,119708.1,358525.2692,1520,binance.us,snx,usd
141,binance.us-snx-usd-spot,2022-08-20 00:00:00+00:00,2.806,2.751,2.913,2.644,2.800458918935169,39916.2,111783.6783,604,binance.us,snx,usd
142,binance.us-snx-usd-spot,2022-08-21 00:00:00+00:00,2.751,3.113,3.113,2.751,2.893541161651918,47317.1,136913.9765,688,binance.us,snx,usd
143,binance.us-snx-usd-spot,2022-08-22 00:00:00+00:00,3.116,3.0,3.122,2.789,2.946500605052261,100735.1,296816.0331,1182,binance.us,snx,usd
144,binance.us-snx-usd-spot,2022-08-23 00:00:00+00:00,3.0,3.048,3.23,2.914,3.045003309603387,70431.4,214463.8461,920,binance.us,snx,usd
145,binance.us-snx-usd-spot,2022-08-24 00:00:00+00:00,3.048,3.03,3.146,2.962,3.048668920143363,59596.8,181690.9119,572,binance.us,snx,usd
146,binance.us-snx-usd-spot,2022-08-25 00:00:00+00:00,3.03,3.024,3.106,2.919,3.002648851418278,30589.9,91850.7281,416,binance.us,snx,usd
147,binance.us-snx-usd-spot,2022-08-26 00:00:00+00:00,3.024,2.724,3.292,2.668,3.068351315028581,279104.2,856389.7391,2907,binance.us,snx,usd
148,binance.us-snx-usd-spot,2022-08-27 00:00:00+00:00,2.724,2.895,2.92,2.615,2.793103160475771,116232.5,324649.3631,1043,binance.us,snx,usd
149,binance.us-snx-usd-spot,2022-08-28 00:00:00+00:00,2.886,2.964,3.149,2.829,3.018663390081694,97571.1,294534.3075,1188,binance.us,snx,usd
150,binance.us-snx-usd-spot,2022-08-29 00:00:00+00:00,2.979,3.471,3.57,2.787,3.205854970013282,172709.8,553682.5707,2255,binance.us,snx,usd
151,binance.us-snx-usd-spot,2022-08-30 00:00:00+00:00,3.476,2.973,3.54,2.968,3.17308273421733,149442.4,474193.0992,1336,binance.us,snx,usd
152,binance.us-snx-usd-spot,2022-08-31 00:00:00+00:00,2.979,2.955,3.14,2.919,3.023695598846634,69709.0,210778.7965,880,binance.us,snx,usd
153,binance.us-snx-usd-spot,2022-09-01 00:00:00+00:00,2.955,2.932,3.17,2.797,2.971180058707154,102406.6,304268.4478,1208,binance.us,snx,usd
154,binance.us-snx-usd-spot,2022-09-02 00:00:00+00:00,2.932,3.018,3.255,2.886,3.051311927100707,92631.9,282648.8213,987,binance.us,snx,usd
155,binance.us-snx-usd-spot,2022-09-03 00:00:00+00:00,3.018,2.934,3.056,2.858,2.923114159392655,76516.7,223667.0492,380,binance.us,snx,usd
156,binance.us-snx-usd-spot,2022-09-04 00:00:00+00:00,2.934,2.977,2.989,2.904,2.953141109556585,14223.7,42004.5932,140,binance.us,snx,usd
157,binance.us-snx-usd-spot,2022-09-05 00:00:00+00:00,2.977,3.007,3.032,2.923,2.987606454514305,9339.2,27901.8542,148,binance.us,snx,usd
158,binance.us-snx-usd-spot,2022-09-06 00:00:00+00:00,3.008,2.801,3.083,2.722,2.8930111182298,22944.3,66378.115,503,binance.us,snx,usd
159,binance.us-snx-usd-spot,2022-09-07 00:00:00+00:00,2.801,2.99,3.032,2.72,2.900947979168559,12116.3,35148.756,314,binance.us,snx,usd
160,binance.us-snx-usd-spot,2022-09-08 00:00:00+00:00,2.99,2.925,3.003,2.833,2.921490701064824,22567.1,65929.5728,291,binance.us,snx,usd
161,binance.us-snx-usd-spot,2022-09-09 00:00:00+00:00,2.925,3.01,3.098,2.925,3.02791118445728,22662.7,68620.6428,301,binance.us,snx,usd
162,binance.us-snx-usd-spot,2022-09-10 00:00:00+00:00,3.01,3.029,3.16,2.942,3.02629899619362,29687.0,89841.7383,343,binance.us,snx,usd
163,binance.us-snx-usd-spot,2022-09-11 00:00:00+00:00,3.029,2.95,3.053,2.898,2.973254796233888,14391.5,42789.5964,235,binance.us,snx,usd
164,binance.us-snx-usd-spot,2022-09-12 00:00:00+00:00,2.95,2.949,3.032,2.891,2.951053824130879,12225.0,36076.633,251,binance.us,snx,usd
165,binance.us-snx-usd-spot,2022-09-13 00:00:00+00:00,2.949,2.722,2.986,2.714,2.809382486824861,28690.4,80602.3073,318,binance.us,snx,usd
166,binance.us-snx-usd-spot,2022-09-14 00:00:00+00:00,2.722,2.731,2.778,2.641,2.710740324730341,20182.9,54710.6009,191,binance.us,snx,usd
167,binance.us-snx-usd-spot,2022-09-15 00:00:00+00:00,2.718,2.581,2.751,2.575,2.617427109066837,14653.4,38354.2064,278,binance.us,snx,usd
168,binance.us-snx-usd-spot,2022-09-16 00:00:00+00:00,2.581,2.579,2.637,2.533,2.579607896470129,8198.6,21149.1733,150,binance.us,snx,usd
169,binance.us-snx-usd-spot,2022-09-17 00:00:00+00:00,2.579,2.746,2.801,2.579,2.716265100875061,42785.6,116217.0321,230,binance.us,snx,usd
